MTS793|MPT|ENU|1|0|.|/|:|1|0|0|A

Data Acquisition                                            Time:     10.023438 s         4/20/2017 10:18:01 AM
Time      Ch 1 Force Ch 1 Displacement
s         lbf       in
6.2822266 4086.967  0.037206784
6.2919922 4096.6616 0.037253872
6.3017578 4102.1953 0.037309825
6.3115234 4107.0332 0.037360787
6.3212891 4104.1274 0.037368834
6.3310547 4109.6592 0.037466064
6.3408203 4123.6479 0.037518889
6.3505859 4136.5112 0.037626475
6.3603516 4130.937  0.037683323
6.3701172 4135.4517 0.037684143
6.3798828 4137.98   0.037720725
6.3896484 4140.3062 0.037827715
6.3994141 4144.8394 0.037823841
6.4091797 4150.1284 0.037950799
6.4189453 4158.54   0.038014278
6.4287109 4170.6855 0.038043186
6.4384766 4176.5127 0.038167685
6.4482422 4173.064  0.038188174
6.4580078 4171.9839 0.038255602
6.4677734 4172.7979 0.038320348
6.4775391 4179.1348 0.038300678
6.4873047 4187.8696 0.038367584
6.4970703 4193.5767 0.038450435
6.5068359 4206.0498 0.038509369
6.5166016 4208.8257 0.038598552
6.5263672 4204.1768 0.038640276
6.5361328 4207.6851 0.038654804
6.5458984 4217.1758 0.038727075
6.5556641 4226.8916 0.038818941
6.5654297 4229.7793 0.038881749
6.5751953 4232.3765 0.038932115
6.5849609 4232.812  0.038941801
6.5947266 4243.8037 0.039038211
6.6044922 4254.2871 0.039167851
6.6142578 4260.0884 0.03918469
6.6240234 4256.3247 0.039258152
6.6337891 4250.5547 0.039254948
6.6435547 4252.1523 0.03931284
6.6533203 4253.4263 0.039346144
6.6630859 4259.2412 0.039384738
6.6728516 4266.334  0.039426014
6.6826172 4274.7749 0.039509982
6.6923828 4284.3198 0.039606467
6.7021484 4282.3696 0.039597303
6.7119141 4285.9995 0.039648861
6.7216797 4293.4395 0.039685074
6.7314453 4310.561  0.039848164
6.7412109 4322.9985 0.039959475
6.7509766 4327.4751 0.039999709
6.7607422 4325.7119 0.040069297
6.7705078 4324.4751 0.040153936
6.7802734 4331.3867 0.040165037
6.7900391 4336.9443 0.040264279
6.7998047 4340.8784 0.040296316
6.8095703 4339.4082 0.040306002
6.8193359 4337.2256 0.040361956
6.8291016 4347.0254 0.04043445
6.8388672 4353.353  0.040459484
6.8486328 4355.9385 0.040493086
6.8583984 4359.6094 0.040598363
6.8681641 4370.3188 0.040676817
6.8779297 4371.373  0.040698498
6.8876953 4378.7065 0.040759072
6.8974609 4388.0889 0.040881038
6.9072266 4390.7998 0.040905997
6.9169922 4397.335  0.040976182
6.9267578 4402.5298 0.041031688
6.9365234 4410.6787 0.041157603
6.9462891 4411.834  0.041173697
6.9560547 4410.2856 0.041192099
6.9658203 4407.9512 0.041247606
6.9755859 4415.417  0.0412862
6.9853516 4417.9644 0.04133366
6.9951172 4417.0776 0.041354969
7.0048828 4420.3208 0.041381344
7.0146484 4431.2075 0.041529015
7.0244141 4443.0908 0.041578636
7.0341797 4449.042  0.041619465
7.0439453 4461.6104 0.04167594
7.0537109 4463.6655 0.041799918
7.0634766 4466.0205 0.041842159
7.0732422 4473.1177 0.041945871
7.0830078 4473.4282 0.0419458
7.0927734 4470.5508 0.041985437
7.1025391 4473.1621 0.042059869
7.1123047 4474.0288 0.042082146
7.1220703 4486.647  0.042096451
7.1318359 4501.4111 0.042241067
7.1416016 4509.1748 0.042317286
7.1513672 4516.9009 0.042419359
7.1611328 4524.1719 0.042469427
7.1708984 4520.6836 0.042508245
7.1806641 4517.104  0.042526349
7.1904297 4518.5361 0.042613443
7.2001953 4522.1094 0.042632073
7.2099609 4522.5166 0.042664632
7.2197266 4530.002  0.042732064
7.2294922 4534.1528 0.042805672
7.2392578 4532.9102 0.042801946
7.2490234 4539.4102 0.042891201
7.2587891 4551.4565 0.042944327
7.2685547 4562.0171 0.043043122
7.2783203 4569.3726 0.043109354
7.2880859 4580.2617 0.043163449
7.2978516 4583.1641 0.0432311
7.3076172 4583.8706 0.043326542
7.3173828 4589.0811 0.043339878
7.3271484 4599.9038 0.043474585
7.3369141 4595.2212 0.043466393
7.3466797 4591.9478 0.043540075
7.3564453 4589.7402 0.04355371
