MTS793|MPT|ENU|1|0|.|/|:|1|0|0|A

Data Acquisition                                            Time:     10.021484 s         4/20/2017 10:40:47 AM
Time      Ch 1 Force Ch 1 Displacement
s         lbf       in
5.4306641 3749.8625 0.031884313
5.4404297 3754.3999 0.031975955
5.4501953 3753.6782 0.032036006
5.4599609 3754.3391 0.032095313
5.4697266 3758.4136 0.032133162
5.4794922 3764.4285 0.032230169
5.4892578 3767.0483 0.032256544
5.4990234 3768.1089 0.032218397
5.5087891 3768.5813 0.032322556
5.5185547 3779.1648 0.032373369
5.5283203 3786.7041 0.032466501
5.5380859 3790.6643 0.032467693
5.5478516 3795.304  0.032559633
5.5576172 3802.6101 0.032640845
5.5673828 3812.2007 0.032768101
5.5771484 3820.6934 0.032792985
5.5869141 3825.6592 0.032880902
5.5966797 3821.9343 0.032909065
5.6064453 3816.2922 0.032955259
5.6162109 3815.3325 0.032919347
5.6259766 3827.2114 0.032998025
5.6357422 3846.5557 0.033150911
5.6455078 3859.1948 0.033253431
5.6552734 3859.1763 0.033314973
5.6650391 3856.9497 0.033356547
5.6748047 3852.6865 0.033327341
5.6845703 3856.8279 0.033362508
5.6943359 3856.2661 0.033393204
5.7041016 3865.3376 0.033473372
5.7138672 3866.1492 0.033534169
5.7236328 3873.5725 0.033565909
5.7333984 3888.8748 0.033630282
5.7431641 3897.405  0.03376618
5.7529297 3894.0583 0.033768713
5.7626953 3896.155  0.033823848
5.7724609 3899.5769 0.033862889
5.7822266 3914.9036 0.033944398
5.7919922 3921.0793 0.034054965
5.8017578 3922.3228 0.034076422
5.8115234 3920.3479 0.034115911
5.8212891 3928.7483 0.034212172
5.8310547 3932.3994 0.034259707
5.8408203 3934.5918 0.034296066
5.8505859 3944.8955 0.034378469
5.8603516 3949.0698 0.034448504
5.8701172 3955.7241 0.03451407
5.8798828 3954.042  0.034501553
5.8896484 3961.5115 0.034574568
5.8994141 3968.8035 0.034673363
5.9091797 3975.187  0.034724623
5.9189453 3982.7961 0.034832954
5.9287109 3985.6814 0.034828335
5.9384766 3990.8    0.034938753
5.9482422 3988.0447 0.034933537
5.9580078 3992.8767 0.034973025
5.9677734 3997.9792 0.035055727
5.9775391 4008.2102 0.035146326
5.9873047 4011.3489 0.035212636
5.9970703 4018.061  0.035265386
6.0068359 4024.8977 0.035345107
6.0166016 4036.2095 0.03546685
6.0263672 4041.9604 0.035513937
6.0361328 4036.2769 0.035513937
6.0458984 4046.0503 0.035582781
6.0556641 4049.7422 0.035630465
6.0654297 4049.5007 0.035707802
6.0751953 4053.6667 0.035731345
6.0849609 4055.0903 0.035794675
6.0947266 4056.8408 0.035832822
6.1044922 4063.875  0.035896152
6.1142578 4070.8994 0.035924613
6.1240234 4070.824  0.036011785
6.1337891 4073.6228 0.036020577
6.1435547 4086.9573 0.036108941
6.1533203 4099.439  0.036234856
6.1630859 4106.2861 0.036286265
6.1728516 4116.063  0.03637284
6.1826172 4116.3804 0.036444515
6.1923828 4119.0449 0.036512464
6.2021484 4123.5596 0.036577582
6.2119141 4128.4126 0.036601722
6.2216797 4128.0029 0.036678314
6.2314453 4129.2754 0.03670305
6.2412109 4138.7476 0.036770701
6.2509766 4141.251  0.036821663
6.2607422 4144.2715 0.036859959
6.2705078 4145.5088 0.036877692
6.2802734 4151.2471 0.036948025
6.2900391 4156.811  0.037049055
6.2998047 4165.5313 0.037112534
6.3095703 4169.1343 0.037144125
6.3193359 4175.2642 0.037221611
6.3291016 4180.5996 0.037283301
6.3388672 4183.5601 0.03729254
6.3486328 4194.9761 0.037397891
6.3583984 4198.1655 0.037507117
6.3681641 4198.3838 0.037517548
6.3779297 4205.5361 0.037580132
6.3876953 4213.5781 0.037651509
6.3974609 4216.481  0.037705302
6.4072266 4223.229  0.037795454
6.4169922 4220.1172 0.037860423
6.4267578 4222.6865 0.037805736
6.4365234 4226.6577 0.037905425
6.4462891 4228.5225 0.037932247
6.4560547 4237.7607 0.038014352
6.4658203 4242.4336 0.038069338
6.4755859 4250.8765 0.03814131
6.4853516 4251.8491 0.038182437
6.4951172 4254.103  0.038215667
6.5048828 4265.3911 0.038297176
6.5146484 4265.9868 0.038366616
6.5244141 4273.5195 0.03845647
6.5341797 4275.4023 0.038490891
6.5439453 4282.3989 0.038544089
6.5537109 4290.3125 0.038576573
6.5634766 4295.354  0.03869459
6.5732422 4308.4233 0.03877148
6.5830078 4308.6943 0.038831234
6.5927734 4306.1479 0.038830489
6.6025391 4304.8115 0.038879961
6.6123047 4309.9336 0.038942546
6.6220703 4320.9009 0.039017946
6.6318359 4323.8599 0.03903985
6.6416016 4325.9282 0.039144903
6.6513672 4323.1367 0.03913179
6.6611328 4329.4434 0.039153546
6.6708984 4338.123  0.039289296
6.6806641 4347.9355 0.039295703
6.6904297 4358.1392 0.039390326
6.7001953 4367.1187 0.039459914
6.7099609 4375.1733 0.039561685
6.7197266 4381.939  0.039644688
6.7294922 4384.5327 0.039708916
6.7392578 4387.833  0.039771348
6.7490234 4383.2046 0.039801899
6.7587891 4377.1733 0.039807707
6.7685547 4377.5146 0.039875358
6.7783203 4380.3291 0.039868657
6.7880859 4388.5649 0.039940029
6.7978516 4395.2607 0.03999427
6.8076172 4402.707  0.040042099
6.8173828 4411.6558 0.040121969
6.8271484 4416.5757 0.040182177
6.8369141 4420.3032 0.040253099
6.8466797 4425.3594 0.040299591
6.8564453 4431.832  0.040337592
6.8662109 4441.9761 0.040439516
6.8759766 4443.3877 0.040526986
6.8857422 4451.2495 0.040568113
6.8955078 4459.0913 0.040644556
6.9052734 4457.9268 0.040719207
6.9150391 4457.6143 0.040735453
6.9248047 4467.3779 0.040812045
6.9345703 4470.8267 0.040859874
6.9443359 4475.5576 0.040919036
6.9541016 4479.1987 0.040929168
6.9638672 4484.6221 0.041026767
6.9736328 4485.1343 0.041047782
6.9833984 4494.1685 0.0411731
6.9931641 4498.4619 0.04120186
7.0029297 4502.7754 0.041285452
7.0126953 4511.3125 0.041350126
7.0224609 4515.1978 0.041371886
7.0322266 4517.9917 0.041473359
7.0419922 4519.7998 0.041445047
7.0517578 4517.8076 0.041478127
7.0615234 4520.4819 0.041539367
7.0712891 4532.8545 0.041658878
7.0810547 4544.54   0.041699108
7.0908203 4549.1841 0.041752607
7.1005859 4557.7524 0.041828901
7.1103516 4566.936  0.041914288
7.1201172 4566.3218 0.041970905
7.1298828 4574.1772 0.042085797
7.1396484 4579.4399 0.042098761
7.1494141 4580.5249 0.042212158
7.1591797 4581.5239 0.042229444
7.1689453 4582.8701 0.042273849
7.1787109 4591.4263 0.042362064
7.1884766 4606.1406 0.042509437
7.1982422 4608.0361 0.042503327
7.2080078 4607.4268 0.042534918
7.2177734 4602.9209 0.042567104
7.2275391 4610.1772 0.042645931
7.2373047 4616.3711 0.042695109
7.2470703 4619.4653 0.042761415
7.2568359 4618.731  0.04273564
7.2666016 4627.1343 0.042870194
7.2763672 4640.6836 0.042922646
7.2861328 4642.5684 0.042947382
7.2958984 4648.1035 0.043036636
7.3056641 4651.8994 0.043070167
7.3154297 4658.0923 0.043154806
7.3251953 4661.6367 0.043208003
7.3349609 4662.0376 0.04327089
7.3447266 4666.3374 0.043316334
