MTS793|MPT|ENU|1|0|.|/|:|1|0|0|A

Data Acquisition                                            Time:     10.016602 s         4/13/2017 12:12:46 PM
Time      Ch 1 Force Ch 1 Displacement Ch 1 Laser Ext
s         lbf       in        in
33.404297 11408.861 0.19851878 0.00010525489
33.414063 11413.596 0.19856147 -5.3752112e-05
33.423828 11411.561 0.19857958 -3.6963584e-06
33.433594 11405.659 0.19867674 1.312451e-06
33.443359 11405.454 0.19870542 0.00011457287
33.453125 11405.842 0.19875787 -4.4307792e-05
33.462891 11394.959 0.19875632 -0.00011266526
33.472656 11383.282 0.19876078 2.2092843e-05
33.482422 11380.993 0.19879512 -5.7443399e-06
33.492188 11390.369 0.19887455 2.3754397e-05
33.501953 11398.229 0.19897521 -0.00010138151
33.511719 11408.517 0.19903734 4.0249277e-05
33.521484 11416.211 0.19917794 0.00011160757
33.53125  11418.421 0.19924477 -3.1982043e-05
33.541016 11419.056 0.19925132 -1.0967962e-05
33.550781 11415.787 0.19930461 -4.7972582e-05
33.560547 11419.705 0.19938968 0.00010658439
33.570313 11422.818 0.19947715 -1.1798566e-05
33.580078 11426.037 0.19953445 -8.4301319e-05
33.589844 11422.828 0.19957371 1.6544009e-05
33.599609 11411.409 0.19956179 8.747219e-06
33.609375 11412.1   0.19962303 5.1510517e-05
33.619141 11410.358 0.19967435 -9.3848095e-05
33.628906 11404.026 0.19969411 -2.3658307e-05
33.638672 11404.472 0.19970022 8.4845604e-05
33.648438 11416.02  0.19982658 -1.3478597e-05
33.658203 11425.429 0.199899  -5.6787703e-06
33.667969 11428.622 0.20002082 -7.0448201e-05
33.677734 11429.237 0.20006493 0.00010332502
33.6875   11420.548 0.20007677 6.9327099e-05
33.697266 11418.333 0.20009412 -5.9293514e-05
33.707031 11427.556 0.2002006 -1.3808564e-05
33.716797 11438.291 0.20030782 -1.6504537e-05
33.726563 11437.595 0.20033874 9.4943491e-05
33.736328 11431.204 0.20037882 -7.1213319e-05
33.746094 11431.895 0.2004198 -0.00010825856
33.755859 11439.349 0.20052992 5.5503384e-05
33.765625 11444.307 0.2006039 -4.2795236e-06
33.775391 11443.275 0.20064369 9.2169194e-06
33.785156 11433.829 0.20066887 -9.6640484e-05
33.794922 11437.57  0.20071678 6.4671804e-05
33.804688 11443.603 0.20082198 0.00012152007
33.814453 11449.024 0.20086163 -2.853675e-05
33.824219 11449.788 0.20096287 -4.0189639e-06
33.833984 11451.467 0.20101838 -3.6619251e-05
33.84375  11454.438 0.20106778 0.00012606212
33.853516 11449.901 0.20109282 -3.6414607e-05
33.863281 11450.555 0.20114928 -9.815691e-05
33.873047 11451.066 0.20125374 3.6142774e-05
33.882813 11454.603 0.20128898 -4.8677305e-07
33.892578 11454.855 0.20132416 4.7674021e-05
33.902344 11449.854 0.20137593 -9.05907e-05
33.912109 11450.48  0.20142354 1.9094232e-06
33.921875 11451.174 0.20149118 9.6138123e-05
33.931641 11454.352 0.2015294 -1.7155935e-05
33.941406 11457.826 0.20162961 -8.0256104e-06
33.951172 11460.333 0.20165056 -4.7846137e-05
33.960938 11461.295 0.20173959 0.00010991251
33.970703 11465.894 0.20181194 2.8302356e-05
33.980469 11466.334 0.20189434 -7.4202639e-05
33.990234 11468.365 0.20193428 1.5682468e-05
34        11464.438 0.20197578 -7.6311619e-07
34.009766 11465.166 0.20199412 9.5727424e-05
34.019531 11472.751 0.20211406 -9.073619e-05
34.029297 11477.801 0.20212911 -7.8073055e-05
34.039063 11483.92  0.20227455 6.2827123e-05
34.048828 11484.815 0.20232491 1.527046e-05
34.058594 11484.748 0.20244427 3.0524934e-06
34.068359 11485.668 0.20246612 -7.2407325e-05
34.078125 11483.418 0.20249128 7.2863477e-05
34.087891 11480.427 0.20251311 9.7356722e-05
34.097656 11481.63  0.20259024 -3.9029524e-05
34.107422 11482.739 0.20269617 -1.8738169e-06
34.117188 11483.611 0.20269446 -1.9264417e-05
34.126953 11485.05  0.20280518 0.00011249919
34.136719 11481.685 0.20282038 -4.0362644e-05
34.146484 11479.22  0.20284936 -0.00010862599
34.15625  11476.459 0.20290688 4.6362602e-05
34.166016 11470.789 0.20297043 3.7968755e-06
34.175781 11464.058 0.20296969 2.9353103e-05
34.185547 11453.838 0.20295022 -0.00010887545
34.195313 11452.468 0.20300509 9.680919e-06
34.205078 11463.488 0.20305321 0.00010318909
34.214844 11479.146 0.20318754 -3.4926874e-05
34.224609 11490.505 0.20324312 -5.2782201e-07
34.234375 11494.658 0.20334588 -2.9406054e-05
34.244141 11504.267 0.20348042 0.00011762671
34.253906 11508.264 0.20351285 -9.1961228e-06
34.263672 11507.426 0.20356409 -8.5268592e-05
34.273438 11503.001 0.20361349 3.5219673e-05
34.283203 11507.057 0.20369628 1.6183219e-05
34.292969 11511.573 0.20378917 7.864122e-05
34.302734 11513.309 0.20384029 -7.9965132e-05
34.3125   11513.02  0.20386048 -1.8689872e-05
34.322266 11514.092 0.20396709 7.3761395e-05
34.332031 11514.162 0.20404376 -4.5918741e-06
34.341797 11511.021 0.20406887 7.3455089e-06
34.351563 11512.833 0.20413406 -7.806025e-05
34.361328 11511.633 0.20414352 8.8007866e-05
34.371094 11505.073 0.2041886 8.864978e-05
34.380859 11501.366 0.20426175 -4.9210998e-05
34.390625 11502.047 0.20430006 -1.2288061e-06
34.400391 11509.976 0.20437092 -3.7723262e-07
34.410156 11514.154 0.20446175 0.00010479676
34.419922 11513.439 0.20449162 -5.9170339e-05
34.429688 11511.223 0.20456538 -8.806448e-05
34.439453 11514.373 0.2045919 5.1731629e-05
34.449219 11512.591 0.20461299 1.0689528e-05
34.458984 11517.173 0.20471066 2.1002397e-05
34.46875  11524.398 0.20482332 -9.2050359e-05
34.478516 11528.153 0.20488426 5.8782491e-05
34.488281 11525.871 0.20492837 0.00012578716
34.498047 11518.261 0.204928  -2.6107682e-05
34.507813 11512.537 0.20498201 -6.5941372e-06
34.517578 11515.659 0.20503642 -2.0534128e-05
34.527344 11517.039 0.20510197 0.00011331717
34.537109 11511.969 0.20513937 -2.2869264e-05
34.546875 11514.838 0.20518228 -9.8068063e-05
34.556641 11520.184 0.20526201 2.725422e-05
34.566406 11524.855 0.20530753 5.7233711e-07
34.576172 11535.052 0.20539001 4.8794347e-05
34.585938 11542.706 0.20555288 -8.0418904e-05
34.595703 11540.772 0.20557314 -5.5428472e-06
34.605469 11537.258 0.20560862 7.752965e-05
34.615234 11537.416 0.20562455 4.4179101e-06
34.625    11541.57  0.20574346 2.1233051e-05
34.634766 11540.005 0.20580636 -6.8672438e-05
34.644531 11542.636 0.20585343 0.00010243846
34.654297 11541.74  0.20588838 5.0560484e-05
34.664063 11539.865 0.20594999 -6.2078187e-05
34.673828 11536.839 0.20599721 2.3335171e-05
34.683594 11532.48  0.20599291 1.5069539e-06
34.693359 11536.65  0.20606302 9.0581118e-05
34.703125 11541.354 0.20613961 -8.7933287e-05
34.712891 11548.921 0.20622969 -7.7509671e-05
34.722656 11542.539 0.20624436 6.1104896e-05
34.732422 11535.772 0.20632438 2.8613994e-07
34.742188 11540.057 0.20639665 7.4254299e-06
34.751953 11545.344 0.20647386 -9.156052e-05
34.761719 11552.485 0.20650297 8.0321501e-05
34.771484 11552.733 0.2065748 0.00011817633
34.78125  11553.018 0.20661205 -2.9270175e-05
34.791016 11555.57  0.20666309 7.8571748e-06
34.800781 11561.385 0.20676859 -2.0960902e-05
34.810547 11560.887 0.2068004 0.00010258355
34.820313 11558.752 0.2068609 -3.7775786e-05
34.830078 11559.802 0.20690143 -0.00011401722
34.839844 11561.169 0.20701103 3.7310681e-05
34.849609 11561.301 0.20702794 1.523491e-05
34.859375 11561.177 0.20709328 2.4700013e-05
34.869141 11565.581 0.20722546 -0.00010785344
34.878906 11570.544 0.20725152 3.0111121e-05
34.888672 11574.96  0.20732835 0.00010702774
34.898438 11577.696 0.20739661 -7.725921e-06
34.908203 11574.068 0.20743765 1.4197685e-05
34.917969 11575.252 0.20750478 -4.2338783e-05
34.927734 11571.901 0.20751938 9.8241093e-05
34.9375   11568.728 0.20759359 1.8071302e-06
34.947266 11568.239 0.20764381 -0.00010416589
34.957031 11566.892 0.20767829 3.7091544e-05
34.966797 11572.565 0.2077391 8.4002937e-07
34.976563 11579.405 0.20782731 7.0350405e-05
34.986328 11580.713 0.20790182 -8.1512975e-05
34.996094 11580.696 0.20797171 -2.1173666e-05
35.005859 11579.376 0.20799281 8.8171975e-05
35.015625 11578.416 0.20806961 9.9258386e-06
35.025391 11574.459 0.20808564 1.0237931e-05
35.035156 11565.144 0.2081269 -8.9313122e-05
35.044922 11570.774 0.20817265 8.3034545e-05
35.054688 11579.737 0.20828955 9.9138902e-05
35.064453 11582.818 0.2083683 -6.3585467e-05
35.074219 11585.531 0.20844474 7.152868e-06
35.083984 11590.743 0.2084838 -2.0758537e-06
35.09375  11594.394 0.20858847 0.00011183158
35.103516 11597.994 0.20866938 -5.9313061e-05
35.113281 11601.405 0.20867586 -8.8583984e-05
35.123047 11596.75  0.20873062 4.481251e-05
35.132813 11593.436 0.20879625 2.4292276e-05
35.142578 11582.784 0.20885505 1.7133476e-05
35.152344 11571.444 0.208814  -0.00011225152
35.162109 11571.699 0.2088996 3.7128379e-05
35.171875 11578.859 0.2089116 0.00012563325
35.181641 11577.635 0.20895697 -3.4207271e-05
35.191406 11577.863 0.20901628 -8.4597905e-06
35.201172 11583.258 0.20904288 -1.5436632e-05
35.210938 11591.405 0.20917445 0.0001156381
35.220703 11596.55  0.20927297 -3.333265e-05
35.230469 11600.381 0.2092997 -8.2816012e-05
35.240234 11606.265 0.20940945 3.2146585e-05
35.25     11611.474 0.20947948 1.4871886e-06
35.259766 11611.489 0.20955695 4.4412645e-05
35.269531 11612.444 0.20963423 -9.7105243e-05
35.279297 11609.641 0.20963252 5.806558e-06
35.289063 11600.249 0.20967597 8.6331813e-05
35.298828 11600.173 0.20976187 -1.7723516e-05
35.308594 11601.5   0.20976342 -2.6337821e-06
35.318359 11601.375 0.20985006 -5.1183022e-05
35.328125 11608.935 0.2099137 8.6820393e-05
35.337891 11610.39  0.20999768 6.5632717e-05
35.347656 11607.738 0.2100534 -7.7811972e-05
35.357422 11607.566 0.21006717 -1.6785691e-06
35.367188 11608.834 0.21017954 9.7572592e-06
35.376953 11615.688 0.21020323 8.5830347e-05
35.386719 11621.404 0.21030352 -7.9109988e-05
35.396484 11618.428 0.210315  -6.6735811e-05
35.40625  11618.334 0.21042168 5.6754328e-05
35.416016 11623.221 0.21048747 -4.0127766e-06
35.425781 11622.333 0.21054916 2.8931014e-05
35.435547 11624.412 0.2105915 -0.00010125535
35.445313 11619.13  0.21064028 6.0002702e-05
35.455078 11612.759 0.21063827 0.00011620464
35.464844 11617.597 0.21072894 -3.6381953e-05
35.474609 11624.063 0.21080002 -3.6349711e-06
35.484375 11628.162 0.21086484 -1.9479916e-05
35.494141 11629.628 0.21096669 9.8987941e-05
35.503906 11628.639 0.21100432 -3.5131045e-05
35.513672 11626.474 0.21103196 -0.00010685348
35.523438 11631.249 0.21113627 4.6023928e-05
35.533203 11635.125 0.21121138 1.1888915e-05
35.542969 11638.846 0.2113004 2.1969468e-05
35.552734 11638.225 0.2113416 -8.7382075e-05
35.5625   11637.828 0.2113869 4.0436018e-05
35.572266 11633.991 0.21140851 9.0962218e-05
35.582031 11626.673 0.2114483 -2.6330272e-05
35.591797 11624.95  0.21148026 -1.2637078e-05
35.601563 11620.748 0.21152383 -2.941823e-05
35.611328 11619.732 0.21156289 8.5747299e-05
35.621094 11623.847 0.21165408 2.3950906e-05
35.630859 11628.034 0.21170714 -7.3780269e-05
35.640625 11626.655 0.21173462 1.113591e-05
35.650391 11616.397 0.21174707 6.1642831e-06
35.660156 11607.016 0.21176897 8.6147593e-05
35.669922 11603.648 0.21178231 -8.9668843e-05
35.679688 11607.832 0.21178821 -3.639788e-05
35.689453 11612.592 0.21195672 5.6205401e-05
35.699219 11628.057 0.21200247 1.7900288e-06
35.708984 11638.562 0.21211639 -2.2757133e-06
35.71875  11646.555 0.21219632 -9.7646764e-05
35.728516 11655.293 0.21231242 7.4006544e-05
35.738281 11655.154 0.2123519 9.6735603e-05
35.748047 11649.439 0.21238452 -6.1240011e-05
35.757813 11643.404 0.21242395 -8.1021508e-06
35.767578 11643.688 0.21244347 -5.0047988e-06
35.777344 11653.427 0.21253601 0.00011349844
35.787109 11650.493 0.21262154 -5.0496838e-05
35.796875 11649.969 0.21264486 -0.00010883679
35.806641 11654.518 0.21271147 5.6705776e-05
35.816406 11659.914 0.21282434 -1.9116576e-06
35.826172 11663.032 0.21289349 2.9100163e-05
35.835938 11658.732 0.21293908 -0.0001030755
35.845703 11650.703 0.21293603 4.8179128e-05
35.855469 11651.57  0.21298021 0.00012274343
35.865234 11657.959 0.21309555 -4.0461659e-05
35.875    11661.606 0.21315642 3.9581782e-06
35.884766 11658.795 0.21320941 -2.815585e-05
35.894531 11659.731 0.21327794 0.00011768234
35.904297 11664.706 0.21332785 -1.3753565e-05
35.914063 11669.505 0.21342687 -8.9056848e-05
35.923828 11675.026 0.21351708 1.1918391e-05
35.933594 11678.354 0.21355258 -2.939315e-06
35.943359 11677.608 0.21364264 6.105256e-05
35.953125 11677.725 0.21367386 -0.00010354221
35.962891 11679.986 0.21376856 -2.305857e-05
35.972656 11676.894 0.21383145 9.7426331e-05
35.982422 11678.373 0.21392412 -7.1675918e-06
35.992188 11684.857 0.21395855 1.1962649e-06
36.001953 11686.289 0.21400437 -6.9231239e-05
36.011719 11683.052 0.21410301 8.3014413e-05
36.021484 11683.073 0.21414794 6.2042462e-05
36.03125  11680.492 0.21419011 -7.1860079e-05
36.041016 11676.634 0.21422401 -8.1516504e-07
36.050781 11670.851 0.21426095 2.746187e-06
36.060547 11669.031 0.21431662 9.1426307e-05
36.070313 11666.05  0.21436892 -8.7057961e-05
36.080078 11666.913 0.21436945 -7.9667756e-05
36.089844 11664.001 0.21446599 6.5090491e-05
36.099609 11672.279 0.21451935 -5.4873323e-07
36.109375 11678.435 0.2146042 1.5826439e-05
36.119141 11680.17  0.21466672 -0.00010341959
36.128906 11687.37  0.21477975 6.0119321e-05
36.138672 11689.842 0.21483546 0.00011448169
36.148438 11686.331 0.21483228 -2.9023924e-05
36.158203 11688.91  0.21496341 -1.8457729e-05
36.167969 11689.229 0.21499321 -1.2994775e-05
36.177734 11684.897 0.21504527 9.3782939e-05
36.1875   11686.173 0.21509126 -5.7528407e-05
36.197266 11686.499 0.2151224 -0.00010462246
36.207031 11683.647 0.21518908 3.5073524e-05
36.216797 11685.991 0.21527192 -5.7926936e-06
36.226563 11683.785 0.21531314 4.9918712e-05
36.236328 11680.006 0.21537609 -0.00010935758
36.246094 11675.553 0.21542251 -3.2750975e-06
36.255859 11678.526 0.21546133 8.8073582e-05
36.265625 11683.133 0.21554388 -2.805333e-05
36.275391 11688.688 0.21559522 1.0941723e-06
36.285156 11695.912 0.21570005 -6.9636124e-05
36.294922 11699.642 0.21574013 9.9576268e-05
36.304688 11690.011 0.21579936 2.4772458e-05
36.314453 11678.907 0.2157785 -7.000901e-05
36.324219 11673.357 0.21581994 -6.4700453e-06
36.333984 11673.39  0.21585108 -5.3123658e-06
36.34375  11680.038 0.21596119 9.2402799e-05
36.353516 11685.295 0.21602729 -0.00010745398
36.363281 11691.736 0.21607809 -5.5413147e-05
36.373047 11696.809 0.216159  6.8200185e-05
36.382813 11698.708 0.21619588 -8.6030468e-06
36.392578 11697.49  0.21628566 -6.7896144e-06
36.402344 11700.563 0.21633156 -8.8721492e-05
36.412109 11703.302 0.21643721 6.6883898e-05
36.421875 11707.216 0.21651313 9.714171e-05
36.431641 11710.15  0.21651573 -4.3865661e-05
36.441406 11713.845 0.21663076 -1.2025239e-05
36.451172 11716.724 0.21667793 -8.8483666e-06
36.460938 11716.524 0.21678939 0.00010783608
36.470703 11712.965 0.21681188 -5.2372601e-05
36.480469 11703.703 0.21684192 -0.00011099155
36.490234 11700.338 0.21689907 4.7074787e-05
36.5      11705.232 0.21688789 -1.273241e-05
36.509766 11696.401 0.21696381 2.7971244e-05
36.519531 11687.747 0.2169729 -9.5807831e-05
36.529297 11693.81  0.2170741 2.9065244e-05
36.539063 11702.071 0.21712178 0.00010980425
36.548828 11708.127 0.21720409 -1.5236715e-05
36.558594 11708.628 0.21729253 -6.9153107e-06
36.568359 11709.386 0.21730408 -4.3155211e-05
36.578125 11706.344 0.21734275 9.9896373e-05
36.587891 11709.676 0.21745561 1.6206193e-06
36.597656 11718.556 0.21753751 -0.00010454968
36.607422 11723.223 0.21758713 1.647208e-05
36.617188 11725.541 0.21768941 -1.2062077e-05
36.626953 11724.064 0.21775685 6.1047831e-05
36.636719 11716.095 0.21775685 -9.0959453e-05
36.646484 11707.657 0.21781585 -2.436144e-05
36.65625  11711.318 0.2178628 5.5248751e-05
36.666016 11712.251 0.21792749 -1.7120214e-05
36.675781 11715.735 0.21793343 -2.9165419e-06
36.685547 11716.859 0.21804102 -7.4292839e-05
36.695313 11719.067 0.21810517 7.1817994e-05
36.705078 11721.739 0.2181793 6.6913512e-05
36.714844 11717.857 0.21819732 -4.3774195e-05
36.724609 11711.159 0.2182465 -2.1968235e-06
36.734375 11715.361 0.2183138 -1.1394608e-05
36.744141 11717.399 0.21834202 9.0195579e-05
36.753906 11713.934 0.21842359 -7.6067976e-05
36.763672 11705.358 0.21843478 -9.7239768e-05
36.773438 11713.165 0.21854401 4.418454e-05
36.783203 11724.157 0.21860369 5.1212141e-06
36.792969 11731.354 0.21868831 5.090048e-06
36.802734 11733.155 0.21874458 -0.00011376698
36.8125   11733.404 0.2188272 3.5483554e-05
36.822266 11738.242 0.2189143 8.2058854e-05
36.832031 11738.171 0.21895991 -4.9603328e-05
36.841797 11733.419 0.21899395 -7.2624371e-06
36.851563 11725.781 0.219054  -1.5056563e-05
36.861328 11725.04  0.21902561 9.48546e-05
36.871094 11722.846 0.21914349 -4.6807825e-05
36.880859 11714.007 0.2191653 -0.00010030214
36.890625 11713.786 0.21919996 2.3660356e-05
36.900391 11722.721 0.21927096 1.7451614e-05
36.910156 11729.313 0.21932708 4.9358609e-05
36.919922 11733.295 0.21939754 -8.630001e-05
36.929688 11740.165 0.21952301 -4.3139839e-06
36.939453 11740.855 0.21957518 9.7341261e-05
36.949219 11736.681 0.21958381 -1.6048873e-05
36.958984 11736.52  0.21970093 -1.0488236e-05
36.96875  11745.91  0.21976784 -6.3229847e-05
36.978516 11745.564 0.21981455 0.00010860174
36.988281 11736.646 0.21988279 2.9242074e-05
36.998047 11724.551 0.21986693 -5.8680467e-05
37.007813 11713.256 0.21987863 1.4338506e-05
37.017578 11706.423 0.21987133 -2.1072206e-06
37.027344 11701.344 0.21992162 0.00010264279
37.037109 11709.443 0.2200283 -8.8743356e-05
37.046875 11722.218 0.22007667 -7.4019008e-05
37.056641 11735.981 0.22017092 6.1870989e-05
37.066406 11747.04  0.22028252 -7.5368894e-06
37.076172 11752.218 0.22036447 1.6477208e-05
37.085938 11749.412 0.22038974 -9.6760254e-05
37.095703 11747.67  0.22047289 8.0656915e-05
37.105469 11747.768 0.22050224 9.8604127e-05
37.115234 11753.073 0.22052757 -3.5431793e-05
37.125    11754.99  0.22071952 8.8099241e-06
37.134766 11759.253 0.22071005 5.2630094e-06
37.144531 11761.768 0.22079267 0.00011193129
37.154297 11765.584 0.22089414 -1.7166763e-05
37.164063 11767.771 0.2209554 -8.4953164e-05
37.173828 11768.199 0.22099994 4.9986604e-05
37.183594 11757.967 0.22103868 2.101666e-05
37.193359 11744.573 0.22104502 2.2144348e-05
37.203125 11734.672 0.22104107 -9.2675989e-05
37.212891 11739.174 0.22113785 1.8693281e-05
37.222656 11749.486 0.22123216 0.00011858021
37.232422 11756.463 0.22128373 -2.9846049e-05
37.242188 11762.99  0.22136813 -6.1277601e-06
37.251953 11766.202 0.22145689 -4.0214964e-05
37.261719 11767.982 0.22152802 0.00011752167
37.271484 11765.063 0.22158755 1.1307297e-05
37.28125  11768.306 0.22164689 -7.8167875e-05
37.291016 11771.741 0.2216699 2.3608221e-05
37.300781 11772.063 0.22176981 9.0457343e-06
37.310547 11768.049 0.22177525 6.9314839e-05
37.320313 11767.058 0.22185735 -8.3090046e-05
37.330078 11768.131 0.2219183 -3.5884565e-05
37.339844 11766.227 0.22198901 6.045324e-05
37.349609 11763.021 0.22200444 -4.5369607e-06
37.359375 11757.979 0.22200479 -3.6347133e-06
37.369141 11752.024 0.22206806 -9.0423586e-05
37.378906 11750.374 0.22208577 8.8859779e-05
37.388672 11751.174 0.22222042 9.6918331e-05
37.398438 11751.525 0.22223613 -6.5385728e-05
37.408203 11751.094 0.22224048 1.4721841e-05
37.417969 11749.638 0.22225529 3.2894204e-06
37.427734 11753.799 0.2223836 9.6422249e-05
37.4375   11762.176 0.22243522 -6.4879059e-05
37.447266 11771.104 0.222563  -0.00010902221
37.457031 11776.683 0.22256844 5.6410099e-05
37.466797 11776.987 0.22264093 -3.786477e-06
37.476563 11778.825 0.22270009 3.0379701e-06
37.486328 11785.004 0.22280157 -9.9229379e-05
37.496094 11788.681 0.22284918 3.439984e-05
37.505859 11792.794 0.22295214 0.00011584267
37.515625 11795.933 0.2229961 -3.6768935e-05
37.525391 11798.866 0.22309504 -1.7181315e-05
37.535156 11799.844 0.22311786 -2.6355608e-05
37.544922 11800.896 0.22317053 0.00010848416
37.554688 11801.391 0.2232796 -2.9074397e-05
37.564453 11800.61  0.2233637 -0.00010756131
37.574219 11797.848 0.22338973 2.4165918e-05
37.583984 11795.511 0.22339381 2.8764669e-06
37.59375  11792.161 0.22348048 3.3947497e-05
37.603516 11789.899 0.22351779 -0.00012100777
37.613281 11793.325 0.22362702 3.1785049e-07
37.623047 11796.195 0.22368744 9.569354e-05
37.632813 11798.029 0.22371307 -2.2021217e-05
37.642578 11799.773 0.22377089 1.000152e-05
37.652344 11793.702 0.22381745 -7.9121652e-05
37.662109 11783.207 0.22380212 9.161832e-05
37.671875 11781.429 0.22384995 4.2656906e-05
37.681641 11785.396 0.22391848 -7.8193538e-05
37.691406 11784.536 0.22394657 -1.3571666e-06
37.701172 11781.055 0.22400431 1.6205047e-06
37.710938 11775.894 0.22403292 8.8677109e-05
37.720703 11769.972 0.22401847 -8.1161292e-05
37.730469 11768.18  0.22405833 -7.4431729e-05
37.740234 11778.386 0.2241361 6.0896386e-05
37.75     11787.56  0.22423945 -7.5999383e-06
37.759766 11791.635 0.22429258 9.7371503e-06
37.769531 11797.846 0.22437595 -0.00010395861
37.779297 11799.633 0.2243755 6.9867296e-05
37.789063 11810.581 0.22450253 9.7736825e-05
37.798828 11819.162 0.22461997 -4.8927865e-05
37.808594 11826.221 0.22469044 1.6669677e-06
37.818359 11829.417 0.22476673 -2.7815342e-05
37.828125 11832.33  0.2248624 0.00010740339
37.837891 11836.031 0.22495145 -5.7737718e-05
37.847656 11838.399 0.22501171 -0.00012003123
37.857422 11842.376 0.22511376 4.8186601e-05
37.867188 11844.992 0.22511534 9.4444504e-06
37.876953 11846.03  0.22522368 2.1154616e-05
37.886719 11846.73  0.2252315 -0.00010284637
37.896484 11844.408 0.22531465 2.9241472e-05
37.90625  11843.174 0.2253741 9.9768498e-05
37.916016 11840.023 0.22541523 -1.8823046e-05
37.925781 11836.086 0.22548489 4.3640848e-06
37.935547 11834.614 0.22553466 -6.7070439e-05
37.945313 11834.183 0.22561206 9.4224022e-05
37.955078 11831.146 0.22563055 -7.2358825e-06
37.964844 11832.484 0.22566663 -9.4729156e-05
37.974609 11836.4   0.22573538 2.1148975e-05
37.984375 11839.993 0.22583731 1.0126902e-05
37.994141 11843.148 0.22586451 6.4330234e-05
38.003906 11844.713 0.22594146 -9.4380201e-05
38.013672 11848.794 0.22602051 -6.3179221e-05
38.023438 11853.158 0.22609249 6.6305605e-05
38.033203 11847.638 0.22614816 -3.8347448e-06
38.042969 11844.498 0.22617728 -7.8491541e-07
38.052734 11847.169 0.22624694 -0.0001045247
38.0625   11845.805 0.22628464 7.7065168e-05
38.072266 11843.76  0.22625461 8.9727284e-05
38.082031 11844.311 0.22637136 -6.149651e-05
38.091797 11851.696 0.22647725 -7.7477489e-06
38.101563 11851.887 0.22655256 -2.1579588e-05
38.111328 11849.007 0.22657931 9.273133e-05
38.121094 11852.873 0.22666156 -5.7380796e-05
38.130859 11855.298 0.22669256 -0.0001096106
38.140625 11859.644 0.22677965 4.7465139e-05
38.150391 11861.398 0.22684805 -8.6963164e-06
38.160156 11861.053 0.22690505 2.2314733e-05
38.169922 11858.952 0.22692278 -0.00012319275
38.179688 11857.249 0.22697993 5.6890884e-05
38.189453 11857.412 0.2270668 0.00010089631
38.199219 11853.25  0.22709429 -4.0011539e-05
38.208984 11852.681 0.22710383 -9.6639897e-06
38.21875  11853.194 0.22717589 -3.5126835e-05
38.228516 11856.197 0.22723138 0.00010238733
38.238281 11856.492 0.22733144 -8.9999303e-06
38.248047 11859.258 0.22737972 -0.00010254733
38.257813 11855.643 0.22740766 1.5580546e-05
38.267578 11847.14  0.22739278 -8.4670376e-07
38.277344 11848.482 0.2274821 4.7038295e-05
38.287109 11855.796 0.2275622 -0.00011891303
38.296875 11867.736 0.22764124 -1.2851748e-05
38.306641 11871.722 0.22770718 8.3648476e-05
38.316406 11874.041 0.22774003 -2.1299937e-05
38.326172 11878.368 0.22784524 -7.9437705e-06
38.335938 11879.999 0.22789611 -7.6911929e-05
38.345703 11881.622 0.227983  9.2617607e-05
38.355469 11881.352 0.22804648 5.1199851e-05
38.365234 11882.521 0.22810936 -6.8736328e-05
38.375    11886.915 0.22815302 -6.1622204e-06
38.384766 11886.229 0.22818483 -2.2280974e-05
38.394531 11886.28  0.22827648 9.3271898e-05
38.404297 11886.842 0.22834665 -9.038471e-05
38.414063 11890.186 0.22839598 -0.0001026786
38.423828 11890.256 0.22846177 4.6111327e-05
38.433594 11885.104 0.22846632 -7.6732995e-06
38.443359 11883.731 0.22855176 5.9162703e-06
38.453125 11886.564 0.22859827 -0.00010998488
38.462891 11895.424 0.2286727 4.0764382e-05
38.472656 11897.725 0.22873841 0.00011540597
38.482422 11897.053 0.22883528 -4.8147143e-05
38.492188 11892.873 0.2288354 -6.8805352e-06
38.501953 11892.595 0.2289235 -3.4735938e-05
38.511719 11896.768 0.2289892 0.00010067453
38.521484 11900.214 0.22905424 -3.985353e-05
38.53125  11899.354 0.22911616 -0.00011491641
38.541016 11899.144 0.22914311 2.9585361e-05
38.550781 11902.518 0.22918016 -4.4260737e-06
38.560547 11903.959 0.22927582 1.0732811e-05
38.570313 11900.977 0.22931477 -0.00012488321
38.580078 11903.431 0.22940904 1.6245465e-05
38.589844 11899.51  0.22943653 8.5624277e-05
38.599609 11894.831 0.22943959 -2.0974723e-05
38.609375 11900.425 0.22957645 -1.0236728e-05
38.619141 11903.834 0.22962756 -5.3455715e-05
38.628906 11905.911 0.22964372 8.597695e-05
38.638672 11909.054 0.22975959 2.4154346e-05
38.648438 11905.906 0.22977024 -8.103648e-05
38.658203 11905.748 0.22983998 2.0948341e-05
38.667969 11908.997 0.22985049 -1.1123163e-05
38.677734 11911.514 0.22996286 7.0630296e-05
38.6875   11909.281 0.22996835 -9.0128837e-05
38.697266 11907.338 0.23000596 -6.2869847e-05
38.707031 11901.142 0.23007952 6.1139814e-05
38.716797 11895.39  0.23011692 -7.0754677e-06
38.726563 11889.377 0.23015037 1.3727669e-05
38.736328 11896.148 0.23017527 -9.7518743e-05
38.746094 11910.216 0.23025884 7.524887e-05
38.755859 11916.136 0.23039228 0.00010433761
38.765625 11920.79  0.23041964 -4.6937817e-05
38.775391 11923.33  0.23052849 2.3794673e-06
38.785156 11922.867 0.23055471 -1.2935449e-05
38.794922 11926.78  0.23062795 9.157219e-05
