MTS793|MPT|ENU|1|0|.|/|:|1|0|0|A

Data Acquisition                                            Time:     10.015625 s         4/14/2017 8:03:13 PM
Time      Ch 1 Force Ch 1 Displacement
s         lbf       in
4.3408203 3122.6611 0.024591533
4.3505859 3129.8525 0.024688395
4.3603516 3142.6736 0.024841428
4.3701172 3156.7383 0.024859309
4.3798828 3161.2903 0.024991333
4.3896484 3161.4331 0.025008619
4.3994141 3155.7222 0.02502054
4.4091797 3154.239  0.02511278
4.4189453 3155.4907 0.025144069
4.4287109 3157.332  0.025178492
4.4384766 3168.489  0.025239142
4.4482422 3171.4182 0.025293978
4.4580078 3174.6516 0.025245698
4.4677734 3178.3958 0.025356114
4.4775391 3183.4475 0.025351198
4.4873047 3196.1423 0.025521815
4.4970703 3203.6631 0.025555789
4.5068359 3204.7117 0.025588123
4.5166016 3206.322  0.025620906
4.5263672 3208.8733 0.025656072
4.5361328 3213.8889 0.025732366
4.5458984 3217.1575 0.025788248
4.5556641 3217.8787 0.025843231
4.5654297 3220.7593 0.025844574
4.5751953 3225.8584 0.02593592
4.5849609 3230.5713 0.025943073
4.5947266 3239.6804 0.02603546
4.6044922 3244.3188 0.026080759
4.6142578 3250.1252 0.026140213
4.6240234 3258.6978 0.026238263
4.6337891 3268.5208 0.02634898
4.6435547 3278.5959 0.026428103
4.6533203 3283.2788 0.026517661
4.6630859 3278.8945 0.026517661
4.6728516 3281.363  0.026598871
4.6826172 3280.5427 0.026593057
4.6923828 3281.7517 0.026661007
4.7021484 3283.1697 0.026710033
4.7119141 3290.5659 0.026736557
4.7216797 3289.7539 0.026803613
4.7314453 3297.2598 0.026863813
4.7412109 3313.011  0.026906431
4.7509766 3318.2461 0.026957544
4.7607422 3318.6643 0.026981831
4.7705078 3320.814  0.027119072
4.7802734 3317.7327 0.02709016
4.7900391 3315.5396 0.027114598
4.7998047 3325.6345 0.027229488
4.8095703 3332.2285 0.027259437
4.8193359 3346.4138 0.027350485
4.8291016 3348.5981 0.027424542
4.8388672 3355.3989 0.027507842
4.8486328 3357.6523 0.027538983
4.8583984 3358.5962 0.027590394
4.8681641 3357.6814 0.027564319
4.8779297 3361.7043 0.02764076
4.8876953 3368.6426 0.027747154
4.8974609 3372.7922 0.027743729
4.9072266 3369.8599 0.027799161
4.9169922 3377.6289 0.027855933
4.9267578 3390.1858 0.027904212
4.9365234 3396.5791 0.027996004
4.9462891 3394.4973 0.028012395
4.9560547 3394.0435 0.028038025
4.9658203 3399.8472 0.028097479
4.9755859 3419.041  0.028220415
4.9853516 3425.0183 0.028290749
4.9951172 3429.7732 0.028390439
5.0048828 3430.4973 0.028443933
5.0146484 3441.3484 0.028506517
5.0244141 3448.0938 0.02857879
5.0341797 3448.0474 0.028614553
5.0439453 3445.4451 0.028685629
5.0537109 3445.8201 0.028649867
5.0634766 3451.0237 0.028734803
5.0732422 3465.0071 0.028881582
5.0830078 3476.6904 0.028931201
5.0927734 3483.1865 0.029055476
5.1025391 3482.948  0.029061286
5.1123047 3483.9387 0.029099286
5.1220703 3482.9058 0.02913758
5.1318359 3491.0664 0.029186757
5.1416016 3490.2949 0.029249787
5.1513672 3487.0103 0.029246656
5.1611328 3489.6047 0.029275715
5.1708984 3500.8789 0.029409679
5.1806641 3511.4148 0.029479265
5.1904297 3524.312  0.029553024
5.2001953 3529.1111 0.029641092
5.2099609 3530.3098 0.029652119
5.2197266 3530.7039 0.029708592
5.2294922 3526.8313 0.029707996
5.2392578 3534.8408 0.029814541
5.2490234 3544.9377 0.029901115
5.2587891 3557.1782 0.029989036
5.2685547 3562.2468 0.030046701
5.2783203 3572.3657 0.030159505
5.2880859 3574.6609 0.030224474
5.2978516 3578.6123 0.030291827
5.3076172 3589.2102 0.030430555
5.3173828 3590.9988 0.030448588
5.3271484 3592.1365 0.030448139
5.3369141 3595.4128 0.030551255
5.3466797 3596.6731 0.030583588
5.3564453 3603.6416 0.030674187
5.3662109 3604.7493 0.03066659
5.3759766 3610.9114 0.030765533
5.3857422 3613.6741 0.030777752
5.3955078 3622.4517 0.03088638
5.4052734 3632.3071 0.030944347
5.4150391 3637.772  0.031033007
5.4248047 3635.4866 0.031098278
5.4345703 3635.5435 0.031124949
5.4443359 3650.0105 0.03124088
5.4541016 3657.595  0.031287223
5.4638672 3652.458  0.031344295
5.4736328 3660.9595 0.031397194
5.4833984 3668.4119 0.031425655
5.4931641 3672.5339 0.031546205
5.5029297 3689.9998 0.031675994
5.5126953 3699.3962 0.031757951
5.5224609 3693.6638 0.031798482
5.5322266 3695.9663 0.031846762
5.5419922 3697.311  0.031880438
5.5517578 3704.7522 0.031985044
5.5615234 3712.6985 0.032037497
5.5712891 3723.324  0.032144785
5.5810547 3721.5581 0.032180846
5.5908203 3733.3418 0.032265633
5.6005859 3746.1853 0.032329708
5.6103516 3745.0554 0.032424033
5.6201172 3739.8667 0.032429397
5.6298828 3748.0479 0.032541901
5.6396484 3747.7185 0.032561421
5.6494141 3749.0522 0.032572001
5.6591797 3746.5527 0.03257826
5.6689453 3752.5288 0.032631457
5.6787109 3752.6155 0.032715797
5.6884766 3754.6936 0.032740086
5.6982422 3768.1248 0.032809675
5.7080078 3782.8567 0.03294602
5.7177734 3782.6499 0.03291592
5.7275391 3784.4902 0.032995641
5.7373047 3787.575  0.033042133
5.7470703 3792.835  0.033127815
5.7568359 3796.7017 0.033216774
5.7666016 3805.7549 0.033211112
5.7763672 3813.3652 0.033262968
5.7861328 3813.6157 0.033342242
5.7958984 3815.8528 0.033412874
5.8056641 3817.4573 0.033409446
5.8154297 3818.4041 0.03344357
5.8251953 3820.1475 0.033506453
5.8349609 3823.0813 0.033551157
5.8447266 3822.927  0.033605993
5.8544922 3834.2153 0.033608973
5.8642578 3839.5635 0.033667684
5.8740234 3846.3779 0.033749044
5.8837891 3848.5676 0.033852011
5.8935547 3857.179  0.033858716
5.9033203 3857.3167 0.03388837
5.9130859 3858.0095 0.033921897
5.9228516 3857.6143 0.033967942
5.9326172 3857.7476 0.033985227
5.9423828 3865.717  0.034083724
5.9521484 3870.71   0.034110844
5.9619141 3872.814  0.034121871
5.9716797 3881.5215 0.034204274
5.9814453 3890.739  0.034271628
5.9912109 3897.6658 0.034369528
6.0009766 3900.4404 0.034414232
6.0107422 3906.459  0.034455657
6.0205078 3920.9597 0.034608841
6.0302734 3927.2966 0.034673512
6.0400391 3930.0535 0.034699291
6.0498047 3936.6121 0.034814328
6.0595703 3946.4229 0.034941733
6.0693359 3959.3325 0.035026819
6.0791016 3958.5918 0.035045296
6.0888672 3958.7686 0.035109669
6.0986328 3958.1943 0.035173297
6.1083984 3956.0879 0.035185367
6.1181641 3952.5684 0.035157949
6.1279297 3951.0259 0.035226196
6.1376953 3952.0117 0.035201609
6.1474609 3960.8713 0.035338998
6.1572266 3968.3491 0.035293251
6.1669922 3973.6282 0.03540799
6.1767578 3985.6926 0.035503358
6.1865234 3994.072  0.035537034
6.1962891 3995.2744 0.03561154
6.2060547 3995.6118 0.035617054
6.2158203 4002.321  0.035694987
6.2255859 4010.4192 0.035764575
6.2353516 4008.9939 0.03579244
6.2451172 4010.689  0.035872906
6.2548828 4016.5581 0.03589645
6.2646484 4023.9033 0.035964996
6.2744141 4038.5581 0.036094785
6.2841797 4045.2703 0.036137551
6.2939453 4044.1897 0.03619045
6.3037109 4040.5664 0.036193579
6.3134766 4047.2427 0.036265254
6.3232422 4049.7444 0.036334991
6.3330078 4054.5908 0.036385208
6.3427734 4055.0901 0.036397725
6.3525391 4058.01   0.036465079
6.3623047 4061.5266 0.036529005
6.3720703 4067.4812 0.036560744
6.3818359 4075.2285 0.036668926
6.3916016 4079.3569 0.036671758
6.4013672 4081.6643 0.036691427
6.4111328 4090.2109 0.036772192
6.4208984 4096.7793 0.036829561
6.4306641 4112.4917 0.036982745
6.4404297 4117.7715 0.037055165
6.4501953 4121.0298 0.037127733
6.4599609 4121.2046 0.037106276
6.4697266 4131.9048 0.037234128
6.4794922 4141.5039 0.037339926
6.4892578 4154.2168 0.037440509
6.4990234 4162.3862 0.037553161
6.5087891 4160.1172 0.037555099
6.5185547 4167.7612 0.037671626
6.5283203 4168.1392 0.037701875
6.5380859 4167.3472 0.037752986
6.5478516 4167.6128 0.037799776
6.5576172 4168.814  0.03791362
6.5673828 4175.2686 0.037904531
6.5771484 4180.8232 0.037963539
6.5869141 4187.2666 0.038036704
6.5966797 4190.8477 0.038115233
6.6064453 4197.021  0.038157851
6.6162109 4196.1353 0.038202852
6.6259766 4197.8408 0.038185269
6.6357422 4208.6777 0.038259029
6.6455078 4219.0962 0.038414747
6.6552734 4228.2959 0.038530827
6.6650391 4229.2012 0.038542598
6.6748047 4231.9707 0.038522631
6.6845703 4237.6221 0.038627982
6.6943359 4250.1563 0.038728863
6.7041016 4250.9653 0.038765669
6.7138672 4259.8696 0.038870126
6.7236328 4264.2231 0.038910955
6.7333984 4259.0815 0.038960725
6.7431641 4262.1167 0.038947761
6.7529297 4266.6157 0.039074868
6.7626953 4272.686  0.039100051
6.7724609 4274.7427 0.03913492
6.7822266 4272.9316 0.039160401
6.7919922 4280.0044 0.039237142
6.8017578 4286.7983 0.039221495
6.8115234 4297.3613 0.039380342
6.8212891 4298.3716 0.039381236
6.8310547 4302.4517 0.039461255
6.8408203 4319.916  0.03957003
6.8505859 4328.4268 0.039656758
6.8603516 4332.7974 0.039692815
6.8701172 4335.9121 0.039775673
6.8798828 4333.5454 0.039850775
6.8896484 4334.6011 0.039878782
6.8994141 4342.8916 0.03997758
6.9091797 4355.6514 0.040071901
6.9189453 4366.2959 0.040132698
6.9287109 4371.1392 0.040198866
6.9384766 4374.4131 0.040267557
6.9482422 4371.5923 0.040289164
6.9580078 4370.7407 0.040337592
6.9677734 4375.2891 0.040413588
6.9775391 4379.3418 0.040428787
6.9873047 4379.8062 0.040448904
6.9970703 4380.3735 0.040515512
7.0068359 4382.0322 0.040517155
7.0166016 4386.1323 0.040560216
7.0263672 4389.8652 0.040617585
7.0361328 4394.874  0.04067108
7.0458984 4403.9785 0.040748421
7.0556641 4409.0547 0.040784031
7.0654297 4414.8877 0.040864199
7.0751953 4422.731  0.040921569
7.0849609 4425.0146 0.040923659
7.0947266 4436.3867 0.040997569
7.1044922 4438.2534 0.041130632
7.1142578 4440.2817 0.041144785
7.1240234 4443.7964 0.041187257
7.1337891 4449.7017 0.04126757
7.1435547 4455.6226 0.041278299
7.1533203 4453.3521 0.041368753
7.1630859 4461.604  0.04140288
7.1728516 4465.6572 0.041442662
7.1826172 4472.8813 0.04153192
7.1923828 4476.0728 0.041592866
7.2021484 4479.2773 0.04162848
7.2119141 4487.3623 0.041731898
7.2216797 4489.5713 0.041752011
7.2314453 4492.4824 0.04178524
7.2412109 4500.6025 0.0418818
7.2509766 4510.9473 0.041958541
7.2607422 4515.7813 0.042018589
7.2705078 4516.6567 0.042093247
7.2802734 4520.5864 0.04212648
7.2900391 4529.2881 0.04220888
7.2998047 4530.9229 0.04226923
7.3095703 4534.2827 0.042346865
7.3193359 4546.2515 0.042406019
7.3291016 4554.2744 0.042517334
7.3388672 4561.3511 0.042568594
